timestamp,messageType,latency,statusCode,roomId
1773008457212,TEXT,38,success,19
1773008457229,TEXT,23,success,11
1773008457224,TEXT,34,success,13
1773008457229,TEXT,34,success,18
1773008457234,TEXT,29,success,16
1773008457231,TEXT,32,success,2
1773008457232,JOIN,31,success,11
1773008457231,JOIN,32,success,2
1773008457234,TEXT,29,success,18
1773008457231,TEXT,32,success,14
1773008457234,TEXT,29,success,11
1773008457231,TEXT,32,success,1
1773008457232,TEXT,36,success,20
1773008457243,TEXT,28,success,11
1773008457236,TEXT,35,broadcast,17
1773008457243,TEXT,28,success,1
1773008457239,TEXT,32,success,14
1773008457239,TEXT,32,success,16
1773008457231,TEXT,42,success,15
1773008457235,TEXT,41,success,6
1773008457245,TEXT,33,success,19
1773008457243,LEAVE,35,success,3
1773008457246,TEXT,34,broadcast,17
1773008457245,TEXT,38,success,13
1773008457245,TEXT,39,success,5
1773008457252,TEXT,35,success,11
1773008457263,TEXT,24,success,18
1773008457263,TEXT,27,success,16
1773008457263,TEXT,27,success,11
1773008457263,LEAVE,27,success,18
1773008457263,TEXT,27,broadcast,2
1773008457263,TEXT,27,success,2
1773008457250,TEXT,43,success,19
1773008457271,TEXT,23,success,11
1773008457271,TEXT,23,success,17
1773008457271,TEXT,23,broadcast,1
1773008457271,TEXT,23,success,14
1773008457271,JOIN,23,success,16
1773008457263,TEXT,31,success,14
1773008457263,TEXT,31,success,1
1773008457263,TEXT,31,success,11
1773008457258,TEXT,40,success,13
1773008457268,TEXT,37,success,20
1773008457276,TEXT,31,success,6
1773008457278,TEXT,29,success,3
1773008457273,LEAVE,40,success,15
1773008457280,TEXT,33,success,17
1773008457313,TEXT,0,broadcast,17
1773008457278,TEXT,36,success,19
1773008457283,TEXT,31,success,13
1773008457294,TEXT,27,success,11
1773008457287,TEXT,34,success,11
1773008457287,JOIN,34,success,18
1773008457294,TEXT,27,success,17
1773008457294,TEXT,27,success,16
1773008457294,TEXT,27,success,14
1773008457321,TEXT,0,broadcast,14
1773008457294,TEXT,27,success,1
1773008457290,TEXT,36,success,2
1773008457290,TEXT,36,success,16
1773008457290,TEXT,36,success,18
1773008457290,JOIN,36,success,11
1773008457290,TEXT,36,success,2
1773008457294,TEXT,32,success,14
1773008457294,TEXT,32,success,1
1773008457284,LEAVE,45,success,5
1773008457294,TEXT,39,success,11
1773008457293,TEXT,42,success,19
1773008457313,TEXT,26,success,17
1773008457321,TEXT,24,success,11
1773008457313,TEXT,32,success,15
1773008457321,TEXT,24,success,11
1773008457321,TEXT,24,success,18
1773008457307,TEXT,38,success,6
1773008457307,TEXT,38,success,3
1773008457298,JOIN,47,success,13
1773008457314,TEXT,34,success,13
1773008457305,TEXT,44,success,20
1773008457321,TEXT,32,success,14
1773008457321,TEXT,32,success,16
1773008457321,TEXT,32,success,1
1773008457321,TEXT,32,broadcast,17
1773008457326,TEXT,27,success,16
1773008457326,TEXT,27,success,2
1773008457326,TEXT,27,success,11
1773008457326,TEXT,27,success,18
1773008457326,TEXT,27,success,1
1773008457326,TEXT,27,success,14
1773008457326,TEXT,28,success,2
1773008457314,TEXT,45,success,19
1773008457329,TEXT,33,success,5
1773008457333,TEXT,29,success,11
1773008457335,TEXT,32,success,19
1773008457345,TEXT,24,success,18
1773008457345,TEXT,24,success,11
1773008457345,TEXT,25,success,11
1773008457339,TEXT,32,success,17
1773008457345,TEXT,31,success,15
1773008457353,TEXT,27,success,17
1773008457353,TEXT,27,success,1
1773008457353,TEXT,27,success,14
1773008457353,TEXT,27,success,16
1773008457353,TEXT,27,success,18
1773008457353,TEXT,27,broadcast,2
1773008457353,TEXT,27,success,16
1773008457353,TEXT,27,success,1
1773008457353,LEAVE,27,success,14
1773008457353,TEXT,27,success,11
1773008457345,TEXT,39,success,6
1773008457354,TEXT,30,broadcast,2
1773008457350,TEXT,39,success,20
1773008457370,TEXT,22,success,11
1773008457369,TEXT,23,success,18
1773008457369,TEXT,27,success,11
1773008457359,TEXT,38,success,19
1773008457345,TEXT,52,success,3
1773008457345,TEXT,52,success,13
1773008457372,TEXT,25,success,17
1773008457362,TEXT,35,success,11
1773008457348,TEXT,49,success,13
1773008457367,TEXT,30,success,19
1773008457362,TEXT,40,success,5
1773008457376,TEXT,32,success,15
1773008457380,LEAVE,28,success,16
1773008457380,TEXT,28,broadcast,1
1773008457380,TEXT,28,success,17
1773008457380,TEXT,28,success,11
1773008457384,TEXT,24,success,2
1773008457380,TEXT,28,success,16
1773008457380,TEXT,28,success,14
1773008457380,TEXT,28,success,14
1773008457380,JOIN,28,broadcast,1
1773008457380,TEXT,28,success,18
1773008457380,TEXT,28,success,2
1773008457384,JOIN,33,success,6
1773008457392,TEXT,29,success,11
1773008457396,TEXT,25,success,11
1773008457389,TEXT,32,success,20
1773008457392,TEXT,29,success,18
1773008457397,TEXT,24,success,11
1773008457397,TEXT,24,success,17
1773008457421,JOIN,0,broadcast,17
1773008457397,TEXT,40,success,19
1773008457397,TEXT,40,success,3
1773008457397,TEXT,40,success,13
1773008457397,TEXT,40,success,19
1773008457402,TEXT,36,success,5
1773008457408,TEXT,30,success,14
1773008457397,TEXT,41,success,13
1773008457408,JOIN,30,success,1
1773008457408,TEXT,30,broadcast,17
1773008457408,TEXT,30,success,16
1773008457438,JOIN,0,success,17
1773008457408,TEXT,30,success,2
1773008457408,TEXT,30,success,16
1773008457408,TEXT,30,success,2
1773008457408,TEXT,30,success,11
1773008457408,TEXT,30,success,18
1773008457408,TEXT,30,success,1
1773008457408,JOIN,31,success,14
1773008457417,TEXT,30,success,6
1773008457408,TEXT,39,success,15
1773008457421,TEXT,35,success,11
1773008457421,TEXT,40,success,18
1773008457438,TEXT,23,success,14
1773008457438,TEXT,23,success,17
1773008457421,TEXT,40,success,11
1773008457438,TEXT,23,success,16
1773008457438,TEXT,23,success,1
1773008457438,TEXT,25,success,16
1773008457439,LEAVE,24,success,14
1773008457438,TEXT,25,success,2
1773008457438,TEXT,25,success,1
1773008457421,JOIN,42,success,17
1773008457438,TEXT,25,success,18
1773008457421,TEXT,42,success,11
1773008457438,TEXT,25,success,11
1773008457438,JOIN,25,success,2
1773008457437,TEXT,30,success,19
1773008457438,TEXT,34,success,5
1773008457456,TEXT,18,success,11
1773008457437,TEXT,37,success,3
1773008457447,TEXT,27,success,6
1773008457421,TEXT,57,success,20
1773008457438,TEXT,41,success,13
1773008457447,TEXT,32,success,15
1773008457461,JOIN,22,success,17
1773008457461,TEXT,22,success,18
1773008457461,TEXT,22,success,14
1773008457437,LEAVE,47,success,19
1773008457461,TEXT,28,success,11
1773008457437,TEXT,52,success,13
1773008457461,TEXT,28,broadcast,1
1773008457461,TEXT,28,success,16
1773008457463,TEXT,29,success,11
1773008457463,TEXT,29,broadcast,1
1773008457463,TEXT,29,success,2
1773008457463,TEXT,29,success,18
1773008457463,TEXT,29,success,16
1773008457492,TEXT,0,success,1
1773008457463,TEXT,29,success,14
1773008457463,TEXT,29,success,17
1773008457463,TEXT,29,success,11
1773008457463,TEXT,29,broadcast,2
1773008457472,TEXT,26,success,5
1773008457474,TEXT,24,success,11
1773008457467,TEXT,32,success,19
1773008457483,TEXT,23,success,14
1773008457483,TEXT,23,success,17
1773008457489,TEXT,22,success,11
1773008457483,TEXT,28,success,18
1773008457479,TEXT,32,success,15
1773008457478,TEXT,35,success,20
1773008457474,TEXT,39,success,3
1773008457475,TEXT,38,success,6
1773008457490,TEXT,25,broadcast,1
1773008457479,TEXT,39,success,13
1773008457490,TEXT,32,success,16
1773008457492,TEXT,30,success,11
1773008457492,TEXT,30,success,16
1773008457492,TEXT,30,success,2
1773008457492,TEXT,30,success,14
1773008457492,TEXT,31,success,11
1773008457492,TEXT,31,broadcast,17
1773008457484,TEXT,39,success,19
1773008457492,JOIN,31,broadcast,1
1773008457492,LEAVE,31,success,2
1773008457492,TEXT,31,success,18
1773008457523,TEXT,0,success,1
1773008457498,TEXT,26,success,11
1773008457506,LEAVE,18,success,17
1773008457506,TEXT,18,success,14
