timestamp,messageType,latency,statusCode,roomId
1771019906872,TEXT,35,success,7
1771019906872,TEXT,40,success,20
1771019906872,TEXT,40,success,3
1771019906872,TEXT,40,success,4
1771019906879,TEXT,33,success,1
1771019906879,TEXT,33,success,4
1771019906884,TEXT,38,success,18
1771019906879,TEXT,43,success,12
1771019906884,TEXT,38,success,15
1771019906884,TEXT,38,success,18
1771019906884,TEXT,38,success,9
1771019906884,TEXT,40,success,4
1771019906886,TEXT,38,success,9
1771019906886,TEXT,38,success,16
1771019906886,TEXT,38,success,7
1771019906886,TEXT,38,success,5
1771019906884,TEXT,42,success,4
1771019906884,TEXT,42,success,10
1771019906884,TEXT,42,success,8
1771019906884,TEXT,42,success,16
1771019906884,TEXT,42,success,5
1771019906884,TEXT,42,success,18
1771019906884,TEXT,42,success,14
1771019906907,TEXT,22,success,10
1771019906884,TEXT,45,success,4
1771019906884,TEXT,45,success,2
1771019906884,TEXT,45,success,2
1771019906884,TEXT,45,success,10
1771019906907,LEAVE,36,success,18
1771019906907,TEXT,36,success,16
1771019906907,LEAVE,36,success,2
1771019906907,TEXT,36,success,7
1771019906908,TEXT,35,success,7
1771019906912,TEXT,36,success,4
1771019906922,TEXT,26,success,12
1771019906912,TEXT,37,success,20
1771019906912,TEXT,37,success,3
1771019906912,TEXT,37,success,1
1771019906912,TEXT,37,success,4
1771019906924,TEXT,32,success,16
1771019906924,TEXT,32,success,9
1771019906924,TEXT,32,success,7
1771019906924,TEXT,32,success,5
1771019906922,TEXT,34,success,15
1771019906922,TEXT,34,success,18
1771019906924,TEXT,32,success,4
1771019906929,TEXT,27,success,10
1771019906922,JOIN,34,success,18
1771019906926,TEXT,30,success,8
1771019906926,TEXT,33,success,4
1771019906929,TEXT,30,success,10
1771019906926,TEXT,33,success,14
1771019906926,TEXT,33,success,18
1771019906926,TEXT,33,success,16
